# k [1/Mpc]   R_half_1e-4GeV   R_half_1e-2GeV   R_half_1GeV   R_env_1e-4GeV   R_env_1e-2GeV   R_env_1GeV
1.794263e-03	9.999274e-01	9.999274e-01	9.999274e-01	9.999274e-01	9.999274e-01	9.999274e-01
1.846657e-03	9.999293e-01	9.999293e-01	9.999293e-01	9.999293e-01	9.999293e-01	9.999293e-01
1.900580e-03	9.999312e-01	9.999312e-01	9.999312e-01	9.999312e-01	9.999312e-01	9.999312e-01
1.956078e-03	9.999330e-01	9.999330e-01	9.999330e-01	9.999330e-01	9.999330e-01	9.999330e-01
2.013197e-03	9.999347e-01	9.999347e-01	9.999347e-01	9.999347e-01	9.999347e-01	9.999347e-01
2.071983e-03	9.999366e-01	9.999366e-01	9.999366e-01	9.999366e-01	9.999366e-01	9.999366e-01
2.132486e-03	9.999384e-01	9.999384e-01	9.999384e-01	9.999384e-01	9.999384e-01	9.999384e-01
2.194756e-03	9.999403e-01	9.999403e-01	9.999403e-01	9.999403e-01	9.999403e-01	9.999403e-01
2.258844e-03	9.999421e-01	9.999421e-01	9.999421e-01	9.999421e-01	9.999421e-01	9.999421e-01
2.324803e-03	9.999439e-01	9.999439e-01	9.999439e-01	9.999439e-01	9.999439e-01	9.999439e-01
2.392689e-03	9.999456e-01	9.999456e-01	9.999456e-01	9.999456e-01	9.999456e-01	9.999456e-01
2.462557e-03	9.999473e-01	9.999473e-01	9.999473e-01	9.999473e-01	9.999473e-01	9.999473e-01
2.534465e-03	9.999490e-01	9.999490e-01	9.999490e-01	9.999490e-01	9.999490e-01	9.999490e-01
2.608472e-03	9.999506e-01	9.999506e-01	9.999506e-01	9.999506e-01	9.999506e-01	9.999506e-01
2.684641e-03	9.999522e-01	9.999522e-01	9.999522e-01	9.999522e-01	9.999522e-01	9.999522e-01
2.763034e-03	9.999537e-01	9.999537e-01	9.999537e-01	9.999537e-01	9.999537e-01	9.999537e-01
2.843716e-03	9.999552e-01	9.999552e-01	9.999552e-01	9.999552e-01	9.999552e-01	9.999552e-01
2.926754e-03	9.999566e-01	9.999566e-01	9.999566e-01	9.999566e-01	9.999566e-01	9.999566e-01
3.012217e-03	9.999580e-01	9.999580e-01	9.999580e-01	9.999580e-01	9.999580e-01	9.999580e-01
3.100175e-03	9.999593e-01	9.999593e-01	9.999593e-01	9.999593e-01	9.999593e-01	9.999593e-01
3.190702e-03	9.999606e-01	9.999606e-01	9.999606e-01	9.999606e-01	9.999606e-01	9.999606e-01
3.283872e-03	9.999617e-01	9.999617e-01	9.999617e-01	9.999617e-01	9.999617e-01	9.999617e-01
3.379763e-03	9.999628e-01	9.999628e-01	9.999628e-01	9.999628e-01	9.999628e-01	9.999628e-01
3.478454e-03	9.999639e-01	9.999639e-01	9.999639e-01	9.999639e-01	9.999639e-01	9.999639e-01
3.580026e-03	9.999650e-01	9.999650e-01	9.999650e-01	9.999650e-01	9.999650e-01	9.999650e-01
3.684565e-03	9.999662e-01	9.999662e-01	9.999662e-01	9.999662e-01	9.999662e-01	9.999662e-01
3.792156e-03	9.999673e-01	9.999673e-01	9.999673e-01	9.999673e-01	9.999673e-01	9.999673e-01
3.902889e-03	9.999686e-01	9.999686e-01	9.999686e-01	9.999686e-01	9.999686e-01	9.999686e-01
4.016856e-03	9.999698e-01	9.999698e-01	9.999698e-01	9.999698e-01	9.999698e-01	9.999698e-01
4.134150e-03	9.999711e-01	9.999711e-01	9.999711e-01	9.999711e-01	9.999711e-01	9.999711e-01
4.254869e-03	9.999723e-01	9.999723e-01	9.999723e-01	9.999723e-01	9.999723e-01	9.999723e-01
4.379114e-03	9.999739e-01	9.999739e-01	9.999739e-01	9.999739e-01	9.999739e-01	9.999739e-01
4.506986e-03	9.999759e-01	9.999759e-01	9.999759e-01	9.999759e-01	9.999759e-01	9.999759e-01
4.638592e-03	9.999749e-01	9.999749e-01	9.999749e-01	9.999749e-01	9.999749e-01	9.999749e-01
4.774042e-03	9.999773e-01	9.999773e-01	9.999773e-01	9.999773e-01	9.999773e-01	9.999773e-01
4.913446e-03	9.999776e-01	9.999776e-01	9.999776e-01	9.999776e-01	9.999776e-01	9.999776e-01
5.056922e-03	9.999831e-01	9.999831e-01	9.999831e-01	9.999830e-01	9.999831e-01	9.999831e-01
5.204586e-03	9.999870e-01	9.999870e-01	9.999870e-01	9.999870e-01	9.999870e-01	9.999870e-01
5.356563e-03	9.999905e-01	9.999905e-01	9.999905e-01	9.999905e-01	9.999905e-01	9.999905e-01
5.512977e-03	9.999933e-01	9.999933e-01	9.999933e-01	9.999933e-01	9.999933e-01	9.999933e-01
5.673959e-03	9.999955e-01	9.999955e-01	9.999955e-01	9.999955e-01	9.999955e-01	9.999955e-01
5.839642e-03	9.999978e-01	9.999978e-01	9.999978e-01	9.999978e-01	9.999978e-01	9.999978e-01
6.010163e-03	9.999997e-01	9.999997e-01	9.999997e-01	9.999997e-01	9.999997e-01	9.999997e-01
6.185662e-03	1.000001e+00	1.000001e+00	1.000001e+00	1.000001e+00	1.000001e+00	1.000001e+00
6.366287e-03	1.000001e+00	1.000001e+00	1.000001e+00	1.000001e+00	1.000001e+00	1.000001e+00
6.552186e-03	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01
6.743513e-03	9.999950e-01	9.999950e-01	9.999950e-01	9.999950e-01	9.999950e-01	9.999950e-01
6.940427e-03	9.999932e-01	9.999932e-01	9.999932e-01	9.999933e-01	9.999932e-01	9.999932e-01
7.143092e-03	9.999895e-01	9.999895e-01	9.999895e-01	9.999895e-01	9.999895e-01	9.999895e-01
