# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 288.436 h/Mpc,
# number of wavenumbers equal to 1038
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:t_g                    3:t_b                    4:t_cdm                  5:t_dmeff                6:t_ur                   7:t_tot              
       4.611955247898e-05       3.187407065864e-07       3.188084163945e-07       3.188084776841e-07       3.188084772947e-07       3.187361769120e-07       3.188058027803e-07 
       4.683297548730e-05       3.286759367938e-07       3.287479330608e-07       3.287479979267e-07       3.287479975127e-07       3.286711211834e-07       3.287451537571e-07 
       4.755743443073e-05       3.389207475307e-07       3.389973252707e-07       3.389973944249e-07       3.389973939848e-07       3.389156257918e-07       3.389943692406e-07 
       4.829310002407e-05       3.494848442650e-07       3.495662686029e-07       3.495663421049e-07       3.495663416370e-07       3.494793983799e-07       3.495631254628e-07 
       4.904014562292e-05       3.603781402162e-07       3.604647182809e-07       3.604647964163e-07       3.604647959188e-07       3.603723496281e-07       3.604613761815e-07 
       4.979874726447e-05       3.716108895326e-07       3.717029473245e-07       3.717030303910e-07       3.717030298620e-07       3.716047324002e-07       3.716993936837e-07 
       5.056908370909e-05       3.831936640200e-07       3.832915486711e-07       3.832916369852e-07       3.832916364228e-07       3.831871171187e-07       3.832877700913e-07 
       5.135133648233e-05       3.951373649613e-07       3.952414456565e-07       3.952415395462e-07       3.952415389483e-07       3.951304036277e-07       3.952374278828e-07 
       5.214568991780e-05       4.074532330737e-07       4.075639022056e-07       4.075640020194e-07       4.075640013836e-07       4.074458310856e-07       4.075596300865e-07 
       5.295233120056e-05       4.201528574112e-07       4.202705330719e-07       4.202706392000e-07       4.202706385241e-07       4.201449868080e-07       4.202659904786e-07 
       5.377145041121e-05       4.332481903573e-07       4.333733158023e-07       4.333734286317e-07       4.333734279130e-07       4.332398215069e-07       4.333684856139e-07 
       5.460324057074e-05       4.467515530045e-07       4.468846005755e-07       4.468847205544e-07       4.468847197903e-07       4.467426542841e-07       4.468794645757e-07 
       5.544789768595e-05       4.606756985452e-07       4.608171338020e-07       4.608172610936e-07       4.608172602811e-07       4.606662382890e-07       4.608116738041e-07 
       5.630562079569e-05       4.750336402764e-07       4.751840281290e-07       4.751841634586e-07       4.751841625948e-07       4.750235811813e-07       4.751782225073e-07 
       5.717661201771e-05       4.898389272127e-07       4.899988348034e-07       4.899989787239e-07       4.899989778054e-07       4.898282312001e-07       4.899926616957e-07 
       5.806107659637e-05       5.051054860821e-07       5.052755177898e-07       5.052756707725e-07       5.052756697960e-07       5.050941130426e-07       5.052689538111e-07 
       5.895922295089e-05       5.208476814898e-07       5.210284771484e-07       5.210286398061e-07       5.210286387678e-07       5.208355884465e-07       5.210214976252e-07 
       5.987126272458e-05       5.370803196489e-07       5.372725610369e-07       5.372727339717e-07       5.372727328678e-07       5.370674610581e-07       5.372651396415e-07 
       6.079741083462e-05       5.538186691453e-07       5.540230808452e-07       5.540232647135e-07       5.540232635397e-07       5.538049965231e-07       5.540151896087e-07 
       6.173788552278e-05       5.710784728689e-07       5.712958252399e-07       5.712960207352e-07       5.712960194872e-07       5.710639346710e-07       5.712874344231e-07 
       6.269290840676e-05       5.888759622350e-07       5.891070748711e-07       5.891072827283e-07       5.891072814013e-07       5.888605036712e-07       5.890981528325e-07 
       6.366270453251e-05       6.072278056190e-07       6.074736026892e-07       6.074738240601e-07       6.074738226492e-07       6.072113658643e-07       6.074641140252e-07 
       6.464750242720e-05       6.261513933017e-07       6.264127507836e-07       6.264129861423e-07       6.264129846421e-07       6.261339128914e-07       6.264026614111e-07 
