# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 1430.41 h/Mpc,
# number of wavenumbers equal to 1499
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_dmeff/k2            4:-T_idm_dr/k2           5:-T_b/k2                6:-T_g/k2                7:-T_ur/k2               8:-T_idr/k2              9:-T_ncdm/k2            10:-T_tot/k2          
       9.129788146918e+01       3.861763978620e-01       0.000000000000e+00       0.000000000000e+00       2.703758423592e-01       2.712422476213e-10       2.708043638451e-10       0.000000000000e+00       0.000000000000e+00       3.565056945797e-01 
       9.235506111168e+01       3.780061326691e-01       0.000000000000e+00       0.000000000000e+00       2.645523996834e-01       2.594328774934e-10       2.590142426931e-10       0.000000000000e+00       0.000000000000e+00       3.489467074008e-01 
       9.342448231749e+01       3.700098437015e-01       0.000000000000e+00       0.000000000000e+00       2.588528181238e-01       2.481378185403e-10       2.477375904141e-10       0.000000000000e+00       0.000000000000e+00       3.415486572951e-01 
       9.450628683724e+01       3.621782195723e-01       0.000000000000e+00       0.000000000000e+00       2.532705352618e-01       2.373309939282e-10       2.369483728733e-10       0.000000000000e+00       0.000000000000e+00       3.343029413971e-01 
       9.560061806294e+01       3.545125316408e-01       0.000000000000e+00       0.000000000000e+00       2.478063983414e-01       2.269943640180e-10       2.266285801356e-10       0.000000000000e+00       0.000000000000e+00       3.272107265425e-01 
       9.670762104702e+01       3.470083857765e-01       0.000000000000e+00       0.000000000000e+00       2.424572950891e-01       2.171069317887e-10       2.167572496255e-10       0.000000000000e+00       0.000000000000e+00       3.202679505001e-01 
       9.782744252152e+01       3.396626660329e-01       0.000000000000e+00       0.000000000000e+00       2.372209986295e-01       2.076493750606e-10       2.073150908843e-10       0.000000000000e+00       0.000000000000e+00       3.134717295006e-01 
       9.896023091756e+01       3.324718013769e-01       0.000000000000e+00       0.000000000000e+00       2.320949764940e-01       1.986028870131e-10       1.982833279512e-10       0.000000000000e+00       0.000000000000e+00       3.068187617328e-01 
       1.001061363850e+02       3.254309799901e-01       0.000000000000e+00       0.000000000000e+00       2.270758214492e-01       1.899487183044e-10       1.896432422261e-10       0.000000000000e+00       0.000000000000e+00       3.003045989668e-01 
       1.012653108124e+02       3.185389111640e-01       0.000000000000e+00       0.000000000000e+00       2.221625930616e-01       1.816709453334e-10       1.813789362743e-10       0.000000000000e+00       0.000000000000e+00       2.939280437954e-01 
       1.024379078471e+02       3.117917561738e-01       0.000000000000e+00       0.000000000000e+00       2.173525654433e-01       1.737528255353e-10       1.734736949921e-10       0.000000000000e+00       0.000000000000e+00       2.876855463257e-01 
       1.036240829155e+02       3.051858541960e-01       0.000000000000e+00       0.000000000000e+00       2.126431480682e-01       1.661784231861e-10       1.659116087909e-10       0.000000000000e+00       0.000000000000e+00       2.815737226217e-01 
       1.048239932438e+02       2.987195821998e-01       0.000000000000e+00       0.000000000000e+00       2.080331611065e-01       1.589335589823e-10       1.586785216587e-10       0.000000000000e+00       0.000000000000e+00       2.755910674137e-01 
       1.060377978789e+02       2.923896338853e-01       0.000000000000e+00       0.000000000000e+00       2.035202570511e-01       1.520037259181e-10       1.517599503836e-10       0.000000000000e+00       0.000000000000e+00       2.697345232217e-01 
       1.072656577093e+02       2.861926563577e-01       0.000000000000e+00       0.000000000000e+00       1.991020621892e-01       1.453750009120e-10       1.451419947154e-10       0.000000000000e+00       0.000000000000e+00       2.640009905744e-01 
       1.085077354864e+02       2.801262172575e-01       0.000000000000e+00       0.000000000000e+00       1.947768386487e-01       1.390345032720e-10       1.388117950994e-10       0.000000000000e+00       0.000000000000e+00       2.583882184280e-01 
       1.097641958463e+02       2.741894365150e-01       0.000000000000e+00       0.000000000000e+00       1.905439258748e-01       1.329706261046e-10       1.327577637174e-10       0.000000000000e+00       0.000000000000e+00       2.528953872473e-01 
       1.110352053315e+02       2.683745431343e-01       0.000000000000e+00       0.000000000000e+00       1.863978838920e-01       1.271689294862e-10       1.269654842312e-10       0.000000000000e+00       0.000000000000e+00       2.475153232212e-01 
       1.123209324129e+02       2.626854796728e-01       0.000000000000e+00       0.000000000000e+00       1.823414034424e-01       1.216211136497e-10       1.214266706134e-10       0.000000000000e+00       0.000000000000e+00       2.422516548892e-01 
       1.136215475122e+02       2.571145090385e-01       0.000000000000e+00       0.000000000000e+00       1.783690696803e-01       1.163137832631e-10       1.161279494019e-10       0.000000000000e+00       0.000000000000e+00       2.370972399613e-01 
       1.149372230245e+02       2.516599574348e-01       0.000000000000e+00       0.000000000000e+00       1.744796767725e-01       1.112368924254e-10       1.110592911858e-10       0.000000000000e+00       0.000000000000e+00       2.320505278249e-01 
       1.162681333413e+02       2.463222525408e-01       0.000000000000e+00       0.000000000000e+00       1.706734781919e-01       1.063816974393e-10       1.062119666598e-10       0.000000000000e+00       0.000000000000e+00       2.271119059656e-01 
       1.176144548732e+02       2.410954224680e-01       0.000000000000e+00       0.000000000000e+00       1.669462890199e-01       1.017370511901e-10       1.015748469190e-10       0.000000000000e+00       0.000000000000e+00       2.222758607227e-01 
       1.189763660737e+02       2.359795135566e-01       0.000000000000e+00       0.000000000000e+00       1.632980987731e-01       9.729482287803e-11       9.713981453964e-11       0.000000000000e+00       0.000000000000e+00       2.175424280259e-01 
       1.203540474627e+02       2.309715767651e-01       0.000000000000e+00       0.000000000000e+00       1.597268190637e-01       9.304595949748e-11       9.289783134544e-11       0.000000000000e+00       0.000000000000e+00       2.129088816391e-01 
       1.217476816503e+02       2.260693533743e-01       0.000000000000e+00       0.000000000000e+00       1.562308449385e-01       8.898206568257e-11       8.884051573217e-11       0.000000000000e+00       0.000000000000e+00       2.083731326283e-01 
       1.231574533612e+02       2.212704220838e-01       0.000000000000e+00       0.000000000000e+00       1.528084564578e-01       8.509502918720e-11       8.495976874691e-11       0.000000000000e+00       0.000000000000e+00       2.039329417846e-01 
       1.245835494591e+02       2.165732434975e-01       0.000000000000e+00       0.000000000000e+00       1.494585462121e-01       8.137740730799e-11       8.124815989633e-11       0.000000000000e+00       0.000000000000e+00       1.995868832597e-01 
       1.260261589716e+02       2.119737176791e-01       0.000000000000e+00       0.000000000000e+00       1.461782387076e-01       7.782111186099e-11       7.769761421414e-11       0.000000000000e+00       0.000000000000e+00       1.953311713286e-01 
       1.274854731150e+02       2.074726334972e-01       0.000000000000e+00       0.000000000000e+00       1.429680342162e-01       7.442017808100e-11       7.430217676353e-11       0.000000000000e+00       0.000000000000e+00       1.911665259450e-01 
       1.289616853197e+02       2.030662647630e-01       0.000000000000e+00       0.000000000000e+00       1.398253178580e-01       7.116725239262e-11       7.105450598610e-11       0.000000000000e+00       0.000000000000e+00       1.870895062462e-01 
       1.304549912562e+02       1.987522711323e-01       0.000000000000e+00       0.000000000000e+00       1.367484347954e-01       6.805578886647e-11       6.794806667026e-11       0.000000000000e+00       0.000000000000e+00       1.830979491037e-01 
       1.319655888604e+02       1.945299770481e-01       0.000000000000e+00       0.000000000000e+00       1.337368745138e-01       6.508007405601e-11       6.497715475326e-11       0.000000000000e+00       0.000000000000e+00       1.791912248756e-01 
       1.334936783605e+02       1.903962440542e-01       0.000000000000e+00       0.000000000000e+00       1.307884321210e-01       6.223380330291e-11       6.213547588110e-11       0.000000000000e+00       0.000000000000e+00       1.753664350353e-01 
       1.350394623030e+02       1.863498595035e-01       0.000000000000e+00       0.000000000000e+00       1.279022312764e-01       5.951156707570e-11       5.941762939452e-11       0.000000000000e+00       0.000000000000e+00       1.716224557458e-01 
       1.366031455801e+02       1.823902759566e-01       0.000000000000e+00       0.000000000000e+00       1.250778497204e-01       5.690837556277e-11       5.681863367802e-11       0.000000000000e+00       0.000000000000e+00       1.679587754086e-01 
       1.381849354561e+02       1.785131455367e-01       0.000000000000e+00       0.000000000000e+00       1.223122584508e-01       5.441826582950e-11       5.433253551342e-11       0.000000000000e+00       0.000000000000e+00       1.643713826127e-01 
       1.397850415956e+02       1.747180111682e-01       0.000000000000e+00       0.000000000000e+00       1.196051014012e-01       5.203671904692e-11       5.195482349487e-11       0.000000000000e+00       0.000000000000e+00       1.608598496479e-01 
       1.414036760910e+02       1.710031013853e-01       0.000000000000e+00       0.000000000000e+00       1.169551186920e-01       4.975900038987e-11       4.968077054804e-11       0.000000000000e+00       0.000000000000e+00       1.574225380237e-01 
       1.430410534904e+02       1.673668945932e-01       0.000000000000e+00       0.000000000000e+00       1.143612239656e-01       4.758064201822e-11       4.750591614953e-11       0.000000000000e+00       0.000000000000e+00       1.540580396959e-01 
       1.446973908266e+02       1.638071751881e-01       0.000000000000e+00       0.000000000000e+00       1.118218579458e-01       4.549716518829e-11       4.542578887566e-11       0.000000000000e+00       0.000000000000e+00       1.507643080049e-01 
       1.463729076452e+02       1.603226822435e-01       0.000000000000e+00       0.000000000000e+00       1.093361146359e-01       4.350454284376e-11       4.343636826730e-11       0.000000000000e+00       0.000000000000e+00       1.475401752054e-01 
       1.480678260342e+02       1.569117489384e-01       0.000000000000e+00       0.000000000000e+00       1.069028117204e-01       4.159880144169e-11       4.153368728216e-11       0.000000000000e+00       0.000000000000e+00       1.443841000977e-01 
       1.497823706531e+02       1.535734936598e-01       0.000000000000e+00       0.000000000000e+00       1.045213012532e-01       3.977633576833e-11       3.971414661777e-11       0.000000000000e+00       0.000000000000e+00       1.412952639063e-01 
       1.515167687630e+02       1.503060245989e-01       0.000000000000e+00       0.000000000000e+00       1.021902494754e-01       3.803342493010e-11       3.797403146085e-11       0.000000000000e+00       0.000000000000e+00       1.382719187002e-01 
